ZIP,PO_NAME,STATE,ZIP_TYPE,ZCTA_crosswalk
20910,Silver Spring,MD,ZIP Code Area,20910
20747,District Heights,MD,ZIP Code Area,20747
20768,Greenbelt,MD,Post Office or large volume customer,20770
20784,Hyattsville,MD,ZIP Code Area,20784
20792,Upper Marlboro,MD,Post Office or large volume customer,20774
20749,Fort Washington,MD,Post Office or large volume customer,20744
20781,Hyattsville,MD,ZIP Code Area,20781
20740,College Park,MD,ZIP Code Area,20740
20787,Hyattsville,MD,Post Office or large volume customer,20737
20825,Chevy Chase,MD,Post Office or large volume customer,20815
20895,Kensington,MD,ZIP Code Area,20895
20741,College Park,MD,Post Office or large volume customer,20740
20752,Suitland,MD,Post Office or large volume customer,20746
20785,Hyattsville,MD,ZIP Code Area,20785
20774,Upper Marlboro,MD,ZIP Code Area,20774
20918,Silver Spring,MD,Post Office or large volume customer,20901
20911,Silver Spring,MD,Post Office or large volume customer,20910
20915,Silver Spring,MD,Post Office or large volume customer,20902
20993,Silver Spring,MD,Post Office or large volume customer,20903
20997,Silver Spring,MD,Post Office or large volume customer,20910
20912,Takoma Park,MD,ZIP Code Area,20912
20913,Takoma Park,MD,Post Office or large volume customer,20912
20646,La Plata,MD,ZIP Code Area,20646
20731,Capitol Heights,MD,Post Office or large volume customer,20743
20697,Southern MD Facility,MD,Post Office or large volume customer,20743
20675,Pomfret,MD,ZIP Code Area,20675
20613,Brandywine,MD,ZIP Code Area,20613
20658,Marbury,MD,ZIP Code Area,20658
20717,Bowie,MD,Post Office or large volume customer,20716
20721,Bowie,MD,ZIP Code Area,20721
20738,Riverdale,MD,Post Office or large volume customer,20737
20623,Cheltenham,MD,ZIP Code Area,20623
20703,Lanham,MD,Post Office or large volume customer,20706
20722,Brentwood,MD,ZIP Code Area,20722
20737,Riverdale,MD,ZIP Code Area,20737
20718,Bowie,MD,Post Office or large volume customer,20715
20058,Washington,MD,Post Office or large volume customer,20817
20207,Washington,MD,Post Office or large volume customer,20814
20233,Washington,MD,Post Office or large volume customer,20746
20389,Washington,MD,Post Office or large volume customer,20746
20395,Washington,MD,Post Office or large volume customer,20746
20409,Washington,MD,Post Office or large volume customer,20746
20588,DHS,MD,Post Office or large volume customer,20735
20599,Washington,MD,Post Office or large volume customer,20746
20601,Waldorf,MD,ZIP Code Area,20601
20604,Waldorf,MD,Post Office or large volume customer,20602
20637,Hughesville,MD,ZIP Code Area,20637
20744,Fort Washington,MD,ZIP Code Area,20744
20603,Waldorf,MD,ZIP Code Area,20603
20715,Bowie,MD,ZIP Code Area,20715
20710,Bladensburg,MD,ZIP Code Area,20710
20712,Mount Rainier,MD,ZIP Code Area,20712
20608,Aquasco,MD,ZIP Code Area,20608
20695,White Plains,MD,ZIP Code Area,20695
20704,Beltsville,MD,Post Office or large volume customer,20705
20616,Bryans Road,MD,ZIP Code Area,20616
20706,Lanham,MD,ZIP Code Area,20706
20716,Bowie,MD,ZIP Code Area,20716
20640,Indian Head,MD,ZIP Code Area,20640
20735,Clinton,MD,ZIP Code Area,20735
20617,Bryantown,MD,ZIP Code Area,20617
20705,Beltsville,MD,ZIP Code Area,20705
20607,Accokeek,MD,ZIP Code Area,20607
20719,Bowie,MD,Post Office or large volume customer,20720
20602,Waldorf,MD,ZIP Code Area,20602
20758,Friendship,MD,ZIP Code Area,20758
20778,West River,MD,ZIP Code Area,20778
20765,Galesville,MD,Post Office or large volume customer,20765
20779,Tracys Landing,MD,ZIP Code Area,20779
20754,Dunkirk,MD,ZIP Code Area,20754
20776,Harwood,MD,ZIP Code Area,20776
20764,Shady Side,MD,ZIP Code Area,20764
20751,Deale,MD,ZIP Code Area,20751
21054,Gambrills,MD,ZIP Code Area,21054
21114,Crofton,MD,ZIP Code Area,21114
21140,Riva,MD,ZIP Code Area,21140
21106,Mayo,MD,Post Office or large volume customer,21037
21035,Davidsonville,MD,ZIP Code Area,21035
21037,Edgewater,MD,ZIP Code Area,21037
21032,Crownsville,MD,ZIP Code Area,21032
21012,Arnold,MD,ZIP Code Area,21012
20711,Lothian,MD,ZIP Code Area,20711
20610,Barstow,MD,Post Office or large volume customer,20678
20689,Sunderland,MD,ZIP Code Area,20689
20736,Owings,MD,ZIP Code Area,20736
20612,Benedict,MD,Post Office or large volume customer,20612
20678,Prince Frederick,MD,ZIP Code Area,20678
20714,North Beach,MD,ZIP Code Area,20714
20732,Chesapeake Beach,MD,ZIP Code Area,20732
20733,Churchton,MD,ZIP Code Area,20733
20639,Huntingtown,MD,ZIP Code Area,20639
21411,Annapolis,MD,Post Office or large volume customer,21401
21412,Annapolis,MD,Post Office or large volume customer,21402
21624,Claiborne,MD,ZIP Code Area,21624
21619,Chester,MD,ZIP Code Area,21619
21676,Wittman,MD,ZIP Code Area,21676
21612,Bozman,MD,ZIP Code Area,21612
21663,Saint Michaels,MD,ZIP Code Area,21663
21638,Grasonville,MD,ZIP Code Area,21638
21404,Annapolis,MD,Post Office or large volume customer,21401
21671,Tilghman,MD,ZIP Code Area,21671
21653,Newcomb,MD,Post Office or large volume customer,21653
21652,Neavitt,MD,Post Office or large volume customer,21652
21647,McDaniel,MD,ZIP Code Area,21647
21665,Sherwood,MD,ZIP Code Area,21665
21666,Stevensville,MD,ZIP Code Area,21666
21405,Annapolis,MD,ZIP Code Area,21405
21409,Annapolis,MD,ZIP Code Area,21409
21662,Royal Oak,MD,ZIP Code Area,21662
21403,Annapolis,MD,ZIP Code Area,21403
21402,Annapolis,MD,ZIP Code Area,21402
21401,Annapolis,MD,ZIP Code Area,21401
20687,Scotland,MD,ZIP Code Area,20687
20667,Park Hall,MD,ZIP Code Area,20667
20690,Tall Timbers,MD,ZIP Code Area,20690
20627,Compton,MD,Post Office or large volume customer,20650
20615,Broomes Island,MD,ZIP Code Area,20615
20688,Solomons,MD,ZIP Code Area,20688
20630,Drayden,MD,ZIP Code Area,20630
20680,Ridge,MD,ZIP Code Area,20680
20634,Great Mills,MD,ZIP Code Area,20634
20636,Hollywood,MD,ZIP Code Area,20636
20657,Lusby,MD,ZIP Code Area,20657
20619,California,MD,ZIP Code Area,20619
20685,Saint Leonard,MD,ZIP Code Area,20685
20629,Dowell,MD,ZIP Code Area,20629
20670,Patuxent River,MD,ZIP Code Area,20670
20692,Valley Lee,MD,ZIP Code Area,20692
20674,Piney Point,MD,ZIP Code Area,20674
20650,Leonardtown,MD,ZIP Code Area,20650
20686,Saint Marys City,MD,Post Office or large volume customer,20686
20653,Lexington Park,MD,ZIP Code Area,20653
20628,Dameron,MD,ZIP Code Area,20628
20676,Port Republic,MD,ZIP Code Area,20676
20656,Loveville,MD,ZIP Code Area,20650
20684,Saint Inigoes,MD,ZIP Code Area,20684
20620,Callaway,MD,ZIP Code Area,20620
21648,Madison,MD,ZIP Code Area,21648
21677,Woolford,MD,ZIP Code Area,21677
21669,Taylors Island,MD,ZIP Code Area,21669
21622,Church Creek,MD,ZIP Code Area,21622
21634,Fishing Creek,MD,ZIP Code Area,21634
20849,Rockville,MD,Post Office or large volume customer,20850
20833,Brookeville,MD,ZIP Code Area,20833
20861,Ashton,MD,ZIP Code Area,20861
20872,Damascus,MD,ZIP Code Area,20872
20862,Brinklow,MD,ZIP Code Area,20862
20866,Burtonsville,MD,ZIP Code Area,20866
20899,Gaithersburg,MD,Post Office or large volume customer,20899
20852,Rockville,MD,ZIP Code Area,20852
20897,Suburb Maryland Fac,MD,Post Office or large volume customer,20855
20898,Gaithersburg,MD,Post Office or large volume customer,20855
20857,Rockville,MD,Post Office or large volume customer,20851
20882,Gaithersburg,MD,ZIP Code Area,20882
20886,Montgomery Village,MD,ZIP Code Area,20886
20885,Gaithersburg,MD,Post Office or large volume customer,20878
20883,Gaithersburg,MD,Post Office or large volume customer,20878
20794,Jessup,MD,ZIP Code Area,20794
20850,Rockville,MD,ZIP Code Area,20850
20884,Gaithersburg,MD,Post Office or large volume customer,20877
20759,Fulton,MD,ZIP Code Area,20759
20848,Rockville,MD,Post Office or large volume customer,20851
20908,Silver Spring,MD,Post Office or large volume customer,20906
20879,Gaithersburg,MD,ZIP Code Area,20879
20855,Derwood,MD,ZIP Code Area,20855
20777,Highland,MD,ZIP Code Area,20777
20877,Gaithersburg,MD,ZIP Code Area,20877
20763,Savage,MD,ZIP Code Area,20763
20868,Spencerville,MD,ZIP Code Area,20868
20878,Gaithersburg,MD,ZIP Code Area,20878
20851,Rockville,MD,ZIP Code Area,20851
20906,Silver Spring,MD,ZIP Code Area,20906
20904,Silver Spring,MD,ZIP Code Area,20904
20832,Olney,MD,ZIP Code Area,20832
20830,Olney,MD,Post Office or large volume customer,20832
20847,Rockville,MD,Post Office or large volume customer,20852
20860,Sandy Spring,MD,ZIP Code Area,20860
20853,Rockville,MD,ZIP Code Area,20853
20880,Washington Grove,MD,Post Office or large volume customer,20880
20755,Fort George G Meade,MD,ZIP Code Area,20755
20905,Silver Spring,MD,ZIP Code Area,20905
21041,Ellicott City,MD,Post Office or large volume customer,21043
21104,Marriottsville,MD,ZIP Code Area,21104
21136,Reisterstown,MD,ZIP Code Area,21136
21155,Upperco,MD,ZIP Code Area,21155
21046,Columbia,MD,ZIP Code Area,21046
21117,Owings Mills,MD,ZIP Code Area,21117
21043,Ellicott City,MD,ZIP Code Area,21043
21042,Ellicott City,MD,ZIP Code Area,21042
21113,Odenton,MD,ZIP Code Area,21113
21133,Randallstown,MD,ZIP Code Area,21133
21044,Columbia,MD,ZIP Code Area,21044
21048,Finksburg,MD,ZIP Code Area,21048
21071,Glyndon,MD,ZIP Code Area,21071
21045,Columbia,MD,ZIP Code Area,21045
21076,Hanover,MD,ZIP Code Area,21076
21157,Westminster,MD,ZIP Code Area,21157
21020,Boring,MD,Post Office or large volume customer,21155
21029,Clarksville,MD,ZIP Code Area,21029
21150,Simpsonville,MD,Post Office or large volume customer,21044
21036,Dayton,MD,ZIP Code Area,21036
21075,Elkridge,MD,ZIP Code Area,21075
21163,Woodstock,MD,ZIP Code Area,21163
21077,Harmans,MD,ZIP Code Area,21077
21153,Stevenson,MD,ZIP Code Area,21153
20916,Silver Spring,MD,Post Office or large volume customer,20906
20914,Silver Spring,MD,Post Office or large volume customer,20904
20723,Laurel,MD,ZIP Code Area,20723
20701,Annapolis Junction,MD,ZIP Code Area,20701
20724,Laurel,MD,ZIP Code Area,20724
20726,Laurel,MD,Post Office or large volume customer,20707
20709,Laurel,MD,Post Office or large volume customer,20708
20725,Laurel,MD,Post Office or large volume customer,20707
20708,Laurel,MD,ZIP Code Area,20708
20707,Laurel,MD,ZIP Code Area,20707
21723,Cooksville,MD,ZIP Code Area,21723
21776,New Windsor,MD,ZIP Code Area,21776
21765,Lisbon,MD,Post Office or large volume customer,21797
21771,Mount Airy,MD,ZIP Code Area,21771
21784,Sykesville,MD,ZIP Code Area,21784
21738,Glenwood,MD,ZIP Code Area,21738
21737,Glenelg,MD,ZIP Code Area,21737
21791,Union Bridge,MD,ZIP Code Area,21791
21797,Woodbine,MD,ZIP Code Area,21797
21794,West Friendship,MD,ZIP Code Area,21794
21250,Baltimore,MD,ZIP Code Area,21250
21289,Baltimore,MD,Post Office or large volume customer,21207
21207,Gwynn Oak,MD,ZIP Code Area,21207
21228,Catonsville,MD,ZIP Code Area,21228
21282,Pikesville,MD,Post Office or large volume customer,21208
21270,Baltimore,MD,Post Office or large volume customer,21215
21208,Pikesville,MD,ZIP Code Area,21208
21241,Baltimore,MD,Post Office or large volume customer,21207
21235,Baltimore,MD,Post Office or large volume customer,21207
21244,Windsor Mill,MD,ZIP Code Area,21244
21088,Lineboro,MD,Post Office or large volume customer,21102
21074,Hampstead,MD,ZIP Code Area,21074
21102,Manchester,MD,ZIP Code Area,21102
21105,Maryland Line,MD,Post Office or large volume customer,21105
21787,Taneytown,MD,ZIP Code Area,21787
21158,Westminster,MD,ZIP Code Area,21158
21084,Jarrettsville,MD,ZIP Code Area,21084
21132,Pylesville,MD,ZIP Code Area,21132
21053,Freeland,MD,ZIP Code Area,21053
21154,Street,MD,ZIP Code Area,21154
21120,Parkton,MD,ZIP Code Area,21120
21034,Darlington,MD,ZIP Code Area,21034
21918,Conowingo,MD,ZIP Code Area,21918
21160,Whiteford,MD,ZIP Code Area,21160
21161,White Hall,MD,ZIP Code Area,21161
21062,Glen Burnie,MD,Post Office or large volume customer,21061
21052,Fort Howard,MD,Post Office or large volume customer,21052
21108,Millersville,MD,ZIP Code Area,21108
21087,Kingsville,MD,ZIP Code Area,21087
21122,Pasadena,MD,ZIP Code Area,21122
21040,Edgewood,MD,ZIP Code Area,21040
21060,Glen Burnie,MD,ZIP Code Area,21060
21013,Baldwin,MD,ZIP Code Area,21013
21111,Monkton,MD,ZIP Code Area,21111
21130,Perryman,MD,Post Office or large volume customer,21130
21030,Cockeysville,MD,ZIP Code Area,21030
21061,Glen Burnie,MD,ZIP Code Area,21061
21051,Fork,MD,ZIP Code Area,21051
21010,Gunpowder,MD,ZIP Code Area,21010
21050,Forest Hill,MD,ZIP Code Area,21050
21065,Hunt Valley,MD,Post Office or large volume customer,21031
21015,Bel Air,MD,ZIP Code Area,21015
21090,Linthicum Heights,MD,ZIP Code Area,21090
21131,Phoenix,MD,ZIP Code Area,21131
21092,Long Green,MD,Post Office or large volume customer,21057
21093,Lutherville Timonium,MD,ZIP Code Area,21093
21128,Perry Hall,MD,ZIP Code Area,21128
21022,Brooklandville,MD,Post Office or large volume customer,21093
21001,Aberdeen,MD,ZIP Code Area,21001
21144,Severn,MD,ZIP Code Area,21144
21152,Sparks Glencoe,MD,ZIP Code Area,21152
21162,White Marsh,MD,ZIP Code Area,21162
21047,Fallston,MD,ZIP Code Area,21047
21123,Pasadena,MD,Post Office or large volume customer,21122
21201,Baltimore,MD,ZIP Code Area,21201
21202,Baltimore,MD,ZIP Code Area,21202
21018,Benson,MD,Post Office or large volume customer,21047
21023,Butler,MD,Post Office or large volume customer,21152
21057,Glen Arm,MD,ZIP Code Area,21057
21085,Joppa,MD,ZIP Code Area,21085
21017,Belcamp,MD,ZIP Code Area,21017
21082,Hydes,MD,ZIP Code Area,21082
21139,Riderwood,MD,Post Office or large volume customer,21286
21009,Abingdon,MD,ZIP Code Area,21009
21031,Hunt Valley,MD,ZIP Code Area,21031
21094,Lutherville Timonium,MD,Post Office or large volume customer,21093
21146,Severna Park,MD,ZIP Code Area,21146
21156,Upper Falls,MD,ZIP Code Area,21156
21056,Gibson Island,MD,ZIP Code Area,21056
21014,Bel Air,MD,ZIP Code Area,21014
21028,Churchville,MD,ZIP Code Area,21028
21027,Chase,MD,Post Office or large volume customer,21220
21661,Rock Hall,MD,ZIP Code Area,21661
21285,Towson,MD,Post Office or large volume customer,21204
21237,Rosedale,MD,ZIP Code Area,21237
21223,Baltimore,MD,ZIP Code Area,21223
21230,Baltimore,MD,ZIP Code Area,21230
21231,Baltimore,MD,ZIP Code Area,21231
21211,Baltimore,MD,ZIP Code Area,21211
21225,Brooklyn,MD,ZIP Code Area,21225
21284,Towson,MD,Post Office or large volume customer,21204
21204,Towson,MD,ZIP Code Area,21204
21209,Baltimore,MD,ZIP Code Area,21209
21213,Baltimore,MD,ZIP Code Area,21213
21229,Baltimore,MD,ZIP Code Area,21229
21234,Parkville,MD,ZIP Code Area,21234
21286,Towson,MD,ZIP Code Area,21286
21280,Baltimore,MD,Post Office or large volume customer,21202
21281,Baltimore,MD,Post Office or large volume customer,21224
21210,Baltimore,MD,ZIP Code Area,21210
21214,Baltimore,MD,ZIP Code Area,21214
21217,Baltimore,MD,ZIP Code Area,21217
21239,Baltimore,MD,ZIP Code Area,21239
21252,Towson,MD,ZIP Code Area,21252
21264,Baltimore,MD,Post Office or large volume customer,21218
21206,Baltimore,MD,ZIP Code Area,21206
21218,Baltimore,MD,ZIP Code Area,21218
21222,Dundalk,MD,ZIP Code Area,21222
21278,Baltimore,MD,Post Office or large volume customer,21202
21279,Baltimore,MD,Post Office or large volume customer,21202
21273,Baltimore,MD,Post Office or large volume customer,21202
21275,Baltimore,MD,Post Office or large volume customer,21201
21227,Halethorpe,MD,ZIP Code Area,21227
21240,Baltimore,MD,ZIP Code Area,21240
21251,Baltimore,MD,ZIP Code Area,21251
21287,Baltimore,MD,Post Office or large volume customer,21205
21288,Baltimore,MD,Post Office or large volume customer,21202
21203,Baltimore,MD,Post Office or large volume customer,21202
21216,Baltimore,MD,ZIP Code Area,21216
21219,Sparrows Point,MD,ZIP Code Area,21219
21226,Curtis Bay,MD,ZIP Code Area,21226
21233,Baltimore,MD,Post Office or large volume customer,21202
21205,Baltimore,MD,ZIP Code Area,21205
21212,Baltimore,MD,ZIP Code Area,21212
21215,Baltimore,MD,ZIP Code Area,21215
21297,Baltimore,MD,Post Office or large volume customer,21202
21220,Middle River,MD,ZIP Code Area,21220
21221,Essex,MD,ZIP Code Area,21221
21224,Baltimore,MD,ZIP Code Area,21224
21236,Nottingham,MD,ZIP Code Area,21236
21298,Baltimore,MD,Post Office or large volume customer,21202
21290,Baltimore,MD,Post Office or large volume customer,21201
21263,Baltimore,MD,Post Office or large volume customer,21202
21078,Havre de Grace,MD,ZIP Code Area,21078
21005,Aberdeen Proving Ground,MD,ZIP Code Area,21005
21917,Colora,MD,ZIP Code Area,21917
21635,Galena,MD,ZIP Code Area,21635
21607,Barclay,MD,ZIP Code Area,21607
21620,Chestertown,MD,ZIP Code Area,21620
21628,Crumpton,MD,ZIP Code Area,21628
21649,Marydel,MD,ZIP Code Area,21649
21901,North East,MD,ZIP Code Area,21901
21651,Millington,MD,ZIP Code Area,21651
21678,Worton,MD,ZIP Code Area,21678
21656,Price,MD,Post Office or large volume customer,21623
21644,Ingleside,MD,ZIP Code Area,21644
21921,Elkton,MD,ZIP Code Area,21921
21919,Earleville,MD,ZIP Code Area,21919
21914,Charlestown,MD,ZIP Code Area,21914
21610,Betterton,MD,ZIP Code Area,21610
21911,Rising Sun,MD,ZIP Code Area,21911
21916,Childs,MD,Post Office or large volume customer,21916
21690,Chestertown,MD,Post Office or large volume customer,21620
21902,Perry Point,MD,Post Office or large volume customer,21902
21670,Templeville,MD,Post Office or large volume customer,21649
21650,Massey,MD,ZIP Code Area,21650
21623,Church Hill,MD,ZIP Code Area,21623
21640,Henderson,MD,ZIP Code Area,21640
21667,Still Pond,MD,ZIP Code Area,21667
21645,Kennedyville,MD,ZIP Code Area,21645
21668,Sudlersville,MD,ZIP Code Area,21668
21922,Elkton,MD,Post Office or large volume customer,21921
21913,Cecilton,MD,ZIP Code Area,21913
21912,Warwick,MD,ZIP Code Area,21912
21930,Georgetown,MD,ZIP Code Area,21930
21915,Chesapeake City,MD,ZIP Code Area,21915
21920,Elk Mills,MD,Post Office or large volume customer,21920
21903,Perryville,MD,ZIP Code Area,21903
21904,Port Deposit,MD,ZIP Code Area,21904
21838,Marion Station,MD,ZIP Code Area,21838
21842,Ocean City,MD,ZIP Code Area,21842
21658,Queenstown,MD,ZIP Code Area,21658
21636,Goldsboro,MD,ZIP Code Area,21636
21672,Toddville,MD,ZIP Code Area,21672
21862,Showell,MD,Post Office or large volume customer,21862
21601,Easton,MD,ZIP Code Area,21601
21629,Denton,MD,ZIP Code Area,21629
21626,Crapo,MD,ZIP Code Area,21626
21627,Crocheron,MD,Post Office or large volume customer,21627
21675,Wingate,MD,ZIP Code Area,21675
21655,Preston,MD,ZIP Code Area,21655
21625,Cordova,MD,ZIP Code Area,21625
21660,Ridgely,MD,ZIP Code Area,21660
21811,Berlin,MD,ZIP Code Area,21811
21657,Queen Anne,MD,ZIP Code Area,21657
21673,Trappe,MD,ZIP Code Area,21673
21857,Rehobeth,MD,Post Office or large volume customer,21871
21861,Sharptown,MD,ZIP Code Area,21861
21639,Greensboro,MD,ZIP Code Area,21639
21835,Linkwood,MD,ZIP Code Area,21835
21843,Ocean City,MD,Post Office or large volume customer,21842
21826,Fruitland,MD,ZIP Code Area,21826
21830,Hebron,MD,ZIP Code Area,21830
21664,Secretary,MD,Post Office or large volume customer,21664
21864,Stockton,MD,ZIP Code Area,21864
21613,Cambridge,MD,ZIP Code Area,21613
21863,Snow Hill,MD,ZIP Code Area,21863
21865,Tyaskin,MD,ZIP Code Area,21865
21875,Delmar,MD,ZIP Code Area,21875
21679,Wye Mills,MD,ZIP Code Area,21679
21871,Westover,MD,ZIP Code Area,21871
